TEMP;21876;48.00
VIBR;11710;17.00
PRES;26252;41.00
VIBR;17593;5.00
VIBR;14281;0.00
UMID;5137;53.00
PRES;6677;80.00
FLUX;20600;33.00
VIBR;25588;58.00
FLUX;24487;83.00
PRES;21957;81.00
FLUX;31386;64.00
FLUX;29654;21.00
TEMP;11752;31.00
VIBR;28518;24.00
PRES;12979;43.00
PRES;21494;66.00
VIBR;8165;46.00
FLUX;8314;70.00
FLUX;26288;39.00
VIBR;19517;46.00
TEMP;16012;1.00
UMID;1437;95.00
PRES;25641;38.00
TEMP;19693;2.00
UMID;11279;86.00
FLUX;30746;13.00
UMID;13541;86.00
TEMP;15331;3.00
FLUX;20113;8.00
VIBR;7627;28.00
FLUX;17070;31.00
PRES;15885;28.00
FLUX;24594;74.00
UMID;19253;6.00
FLUX;20054;99.00
VIBR;14637;8.00
PRES;3996;96.00
FLUX;5091;73.00
PRES;1545;44.00
TEMP;2511;95.00
UMID;8110;82.00
TEMP;9474;51.00
UMID;18133;5.00
VIBR;10631;75.00
VIBR;11752;7.00
FLUX;17981;74.00
TEMP;21878;33.00
UMID;16751;86.00
FLUX;4088;76.00
FLUX;7386;48.00
UMID;6758;5.00
PRES;25824;78.00
FLUX;29124;1.00
TEMP;3349;29.00
VIBR;11556;35.00
UMID;28784;98.00
VIBR;8408;49.00
VIBR;21948;42.00
FLUX;15043;31.00
UMID;18731;40.00
PRES;12561;74.00
VIBR;16907;29.00
PRES;5046;29.00
VIBR;30740;18.00
UMID;26250;83.00
UMID;3529;31.00
PRES;27867;31.00
FLUX;24030;57.00
VIBR;4294;72.00
TEMP;22435;37.00
VIBR;8133;9.00
PRES;31462;87.00
VIBR;17183;90.00
TEMP;15816;75.00
PRES;30285;3.00
VIBR;1908;17.00
TEMP;5742;8.00
TEMP;197;24.00
VIBR;19802;30.00
VIBR;22578;9.00
VIBR;24571;41.00
VIBR;18594;94.00
VIBR;6895;25.00
TEMP;19181;44.00
TEMP;2471;87.00
TEMP;26684;37.00
VIBR;9078;73.00
PRES;14218;30.00
PRES;30551;40.00
FLUX;15076;6.00
FLUX;27212;84.00
TEMP;8522;45.00
VIBR;9635;23.00
UMID;30777;59.00
VIBR;10636;26.00
VIBR;9281;79.00
VIBR;28094;30.00
TEMP;6722;84.00
TEMP;23839;98.00
FLUX;23316;77.00
FLUX;6824;26.00
TEMP;12750;68.00
TEMP;11523;27.00
TEMP;14578;13.00
VIBR;15250;98.00
TEMP;17680;8.00
PRES;17115;73.00
VIBR;5076;22.00
UMID;24465;0.00
FLUX;5237;64.00
FLUX;22199;78.00
UMID;23288;98.00
PRES;9863;80.00
FLUX;25033;28.00
UMID;32549;12.00
UMID;13722;43.00
VIBR;21325;95.00
UMID;5513;77.00
PRES;4215;49.00
PRES;1524;91.00
PRES;19236;80.00
UMID;24202;0.00
PRES;5974;97.00
TEMP;3192;49.00
TEMP;11870;1.00
UMID;10186;50.00
UMID;14983;7.00
VIBR;10060;11.00
FLUX;30279;68.00
PRES;149;37.00
TEMP;4091;31.00
PRES;27142;10.00
UMID;17497;14.00
UMID;21212;50.00
TEMP;12573;86.00
UMID;2473;47.00
TEMP;20128;64.00
PRES;977;16.00
VIBR;6743;67.00
UMID;22751;19.00
PRES;5482;96.00
VIBR;23238;68.00
TEMP;8677;41.00
VIBR;20599;18.00
UMID;20019;27.00
TEMP;19015;78.00
VIBR;4574;13.00
TEMP;24608;64.00
PRES;12239;69.00
VIBR;30581;91.00
UMID;12671;74.00
UMID;871;4.00
FLUX;3032;89.00
PRES;7077;88.00
TEMP;18873;58.00
TEMP;22254;5.00
FLUX;24922;22.00
UMID;7225;58.00
PRES;28926;11.00
PRES;10734;73.00
TEMP;21692;8.00
FLUX;29885;6.00
TEMP;10823;30.00
VIBR;18414;48.00
PRES;14577;36.00
FLUX;20292;23.00
PRES;9065;59.00
FLUX;30404;61.00
PRES;5600;34.00
UMID;26372;70.00
FLUX;7833;41.00
FLUX;25805;16.00
FLUX;22544;88.00
VIBR;4400;74.00
PRES;21308;68.00
UMID;872;28.00
FLUX;5527;4.00
VIBR;2069;44.00
TEMP;20979;84.00
FLUX;2488;70.00
VIBR;5188;65.00
UMID;21624;53.00
FLUX;14310;16.00
VIBR;7065;62.00
FLUX;32010;78.00
UMID;28974;14.00
TEMP;15695;60.00
FLUX;20706;12.00
PRES;26799;83.00
UMID;1276;31.00
TEMP;27466;67.00
FLUX;6365;62.00
UMID;12726;28.00
UMID;20144;80.00
PRES;1243;67.00
UMID;13827;0.00
PRES;14217;3.00
FLUX;8063;19.00
FLUX;28480;5.00
FLUX;19964;32.00
UMID;32490;85.00
UMID;32673;78.00
FLUX;9592;24.00
PRES;18902;36.00
VIBR;23451;12.00
PRES;22826;73.00
FLUX;787;26.00
UMID;643;57.00
TEMP;3916;4.00
PRES;17707;39.00
UMID;29243;46.00
VIBR;30104;45.00
UMID;2500;50.00
UMID;22281;22.00
FLUX;18691;60.00
UMID;32324;20.00
FLUX;13907;25.00
PRES;540;90.00
FLUX;25071;62.00
FLUX;20110;87.00
TEMP;630;27.00
TEMP;30091;73.00
FLUX;15299;49.00
UMID;9426;69.00
UMID;2507;26.00
TEMP;2662;53.00
FLUX;11407;83.00
TEMP;31101;21.00
FLUX;4920;9.00
VIBR;8196;63.00
PRES;29690;72.00
PRES;8456;64.00
PRES;19287;25.00
UMID;671;92.00
VIBR;14541;75.00
VIBR;7730;19.00
UMID;26660;48.00
FLUX;14381;12.00
UMID;15811;7.00
TEMP;8321;97.00
UMID;8680;75.00
UMID;20352;73.00
FLUX;22928;58.00
VIBR;27386;55.00
TEMP;11624;6.00
TEMP;3489;49.00
FLUX;32303;81.00
UMID;7967;67.00
FLUX;9033;96.00
FLUX;5480;40.00
UMID;23408;28.00
FLUX;10280;25.00
FLUX;198;8.00
TEMP;25951;13.00
PRES;26816;27.00
UMID;17030;55.00
VIBR;11669;36.00
TEMP;18392;62.00
UMID;25146;21.00
VIBR;23445;53.00
FLUX;13078;84.00
UMID;4428;33.00
VIBR;1262;93.00
PRES;17823;28.00
VIBR;4285;17.00
UMID;18679;40.00
VIBR;5745;63.00
TEMP;31769;91.00
VIBR;22977;87.00
PRES;6064;69.00
FLUX;932;84.00
FLUX;29720;75.00
VIBR;2054;60.00
FLUX;6413;7.00
TEMP;8904;48.00
VIBR;13589;10.00
UMID;12359;87.00
TEMP;27319;76.00
TEMP;25794;3.00
FLUX;13793;23.00
FLUX;902;56.00
VIBR;5642;92.00
PRES;427;27.00
FLUX;14826;75.00
TEMP;18872;88.00
VIBR;12272;33.00
TEMP;27803;85.00
PRES;10927;43.00
TEMP;16812;47.00
TEMP;19198;52.00
FLUX;6837;62.00
UMID;10625;13.00
TEMP;4668;45.00
VIBR;6095;98.00
FLUX;26998;51.00
VIBR;21883;29.00
VIBR;14519;91.00
PRES;20384;87.00
PRES;12346;86.00
TEMP;451;18.00
FLUX;8333;66.00
UMID;17708;39.00
TEMP;18702;20.00
FLUX;22530;11.00
VIBR;20539;1.00
TEMP;14281;70.00
PRES;7357;17.00
TEMP;8992;42.00
PRES;22393;98.00
VIBR;17604;70.00
VIBR;32276;7.00
UMID;15940;75.00
PRES;27298;97.00
FLUX;4857;50.00
FLUX;24696;25.00
PRES;25611;33.00
FLUX;22371;44.00
UMID;5301;78.00
FLUX;13738;25.00
UMID;23047;26.00
UMID;16038;14.00
TEMP;31695;37.00
VIBR;32473;57.00
FLUX;13434;43.00
PRES;16321;48.00
PRES;15364;91.00
UMID;23784;22.00
PRES;11859;2.00
UMID;218;69.00
UMID;14227;7.00
TEMP;11264;87.00
FLUX;20840;56.00
PRES;16541;69.00
UMID;29209;42.00
PRES;30297;95.00
VIBR;27381;67.00
TEMP;23841;96.00
VIBR;26029;0.00
FLUX;19013;32.00
FLUX;2133;96.00
PRES;31766;50.00
FLUX;22079;87.00
VIBR;16253;24.00
UMID;30719;75.00
TEMP;16435;74.00
UMID;16173;91.00
FLUX;14254;33.00
VIBR;2755;42.00
UMID;14303;64.00
PRES;14119;17.00
PRES;9798;41.00
UMID;4420;24.00
VIBR;28957;52.00
FLUX;26180;79.00
PRES;27515;90.00
FLUX;20920;59.00
TEMP;24253;96.00
TEMP;27236;58.00
PRES;3741;63.00
FLUX;29151;48.00
FLUX;31424;4.00
FLUX;17863;13.00
TEMP;25501;3.00
FLUX;4417;74.00
PRES;21003;20.00
PRES;13294;26.00
TEMP;26589;46.00
VIBR;4011;29.00
TEMP;25935;42.00
VIBR;177;75.00
FLUX;25144;97.00
VIBR;15339;32.00
TEMP;2871;5.00
TEMP;15777;7.00
VIBR;4692;6.00
PRES;26314;40.00
FLUX;16339;1.00
PRES;29087;65.00
PRES;31527;92.00
UMID;5706;63.00
VIBR;3396;12.00
VIBR;7869;36.00
UMID;5319;13.00
VIBR;21792;60.00
PRES;31145;36.00
FLUX;14932;8.00
VIBR;29046;21.00
UMID;23156;96.00
TEMP;9800;71.00
PRES;29542;13.00
VIBR;8685;21.00
TEMP;1495;35.00
UMID;3072;40.00
FLUX;25397;93.00
UMID;25831;48.00
TEMP;27524;55.00
FLUX;238;91.00
FLUX;1059;59.00
FLUX;28145;92.00
VIBR;27867;17.00
UMID;29533;62.00
FLUX;2764;50.00
UMID;20336;21.00
UMID;6426;25.00
PRES;1523;29.00
UMID;32097;34.00
PRES;21490;93.00
FLUX;21085;54.00
PRES;31001;20.00
UMID;9543;33.00
VIBR;21177;16.00
VIBR;29399;71.00
VIBR;3499;99.00
PRES;14064;21.00
UMID;19333;67.00
FLUX;28242;87.00
FLUX;19680;71.00
PRES;19448;98.00
TEMP;21921;7.00
TEMP;11236;7.00
VIBR;24955;31.00
FLUX;2946;18.00
PRES;11824;92.00
VIBR;5107;62.00
FLUX;28210;84.00
TEMP;7380;12.00
PRES;29112;69.00
TEMP;3691;36.00
PRES;3422;65.00
TEMP;16433;1.00
PRES;19694;41.00
PRES;27964;52.00
FLUX;26084;10.00
UMID;10743;80.00
PRES;12483;82.00
VIBR;32538;67.00
TEMP;355;39.00
TEMP;31736;64.00
PRES;21935;42.00
PRES;18032;32.00
UMID;20382;4.00
FLUX;31004;92.00
TEMP;6717;20.00
VIBR;4260;59.00
FLUX;811;15.00
VIBR;20279;6.00
VIBR;2263;25.00
TEMP;27026;24.00
FLUX;13148;89.00
TEMP;4903;28.00
TEMP;4307;11.00
VIBR;10050;24.00
FLUX;28525;13.00
PRES;19250;67.00
UMID;16061;28.00
FLUX;2539;93.00
FLUX;12015;6.00
TEMP;9118;36.00
FLUX;32742;18.00
UMID;11308;97.00
VIBR;19316;35.00
UMID;10640;36.00
TEMP;15660;22.00
VIBR;16264;53.00
VIBR;28539;65.00
TEMP;10281;71.00
UMID;22795;27.00
TEMP;20771;68.00
FLUX;9885;27.00
PRES;990;49.00
PRES;23779;32.00
FLUX;4795;23.00
VIBR;31481;53.00
UMID;12311;16.00
FLUX;24971;25.00
VIBR;25576;98.00
PRES;19420;90.00
VIBR;6923;89.00
UMID;32535;54.00
TEMP;6039;91.00
VIBR;18868;86.00
UMID;11226;85.00
FLUX;20453;65.00
UMID;12740;94.00
PRES;17207;65.00
PRES;12012;39.00
UMID;21229;2.00
VIBR;6519;62.00
UMID;12238;36.00
UMID;19592;11.00
TEMP;14665;48.00
TEMP;31489;37.00
UMID;9031;42.00
FLUX;26039;4.00
UMID;27395;14.00
TEMP;22134;37.00
FLUX;5819;66.00
PRES;29531;94.00
FLUX;20254;41.00
TEMP;30317;13.00
TEMP;12988;65.00
TEMP;17290;66.00
UMID;8934;28.00
PRES;19190;7.00
PRES;1730;27.00
FLUX;12592;51.00
VIBR;27771;18.00
TEMP;25820;81.00
VIBR;22999;37.00
VIBR;12772;57.00
VIBR;21659;15.00
TEMP;3355;38.00
PRES;129;50.00
UMID;22025;99.00
UMID;29615;74.00
PRES;13476;49.00
TEMP;25583;15.00
TEMP;5928;73.00
TEMP;24089;5.00
PRES;14415;94.00
VIBR;9831;31.00
VIBR;4236;20.00
FLUX;31675;50.00
TEMP;13600;69.00
VIBR;4335;99.00
PRES;32287;6.00
PRES;30410;17.00
PRES;26814;24.00
VIBR;13882;18.00
VIBR;7556;97.00
UMID;19925;10.00
UMID;23088;45.00
UMID;30421;1.00
FLUX;19829;81.00
UMID;21776;81.00
VIBR;18137;95.00
UMID;21137;13.00
TEMP;1885;20.00
TEMP;13029;91.00
FLUX;4022;11.00
TEMP;13107;12.00
UMID;3897;54.00
TEMP;9148;15.00
TEMP;8917;15.00
PRES;7258;96.00
UMID;30123;5.00
FLUX;4361;73.00
UMID;7448;3.00
UMID;27823;66.00
PRES;18527;31.00
TEMP;18326;13.00
UMID;8235;88.00
VIBR;7251;79.00
FLUX;3234;86.00
VIBR;22803;16.00
VIBR;6339;24.00
TEMP;9349;73.00
VIBR;24639;28.00
PRES;29915;51.00
VIBR;28952;93.00
PRES;31890;85.00
PRES;23709;4.00
FLUX;17415;57.00
PRES;27556;50.00
UMID;22530;62.00
TEMP;6166;51.00
UMID;5304;27.00
VIBR;8733;31.00
VIBR;4607;32.00
VIBR;24985;82.00
FLUX;24736;8.00
FLUX;25775;42.00
UMID;29192;82.00
VIBR;4738;80.00
VIBR;31442;18.00
FLUX;30077;70.00
FLUX;13783;38.00
FLUX;4793;43.00
VIBR;28874;74.00
TEMP;23642;81.00
PRES;3215;3.00
FLUX;27401;0.00
FLUX;27327;59.00
TEMP;20164;69.00
PRES;28457;28.00
UMID;449;43.00
UMID;5928;46.00
FLUX;26657;47.00
TEMP;544;67.00
PRES;23952;20.00
FLUX;28044;25.00
UMID;11836;93.00
FLUX;27738;58.00
TEMP;2717;11.00
PRES;21646;10.00
PRES;7681;96.00
UMID;20314;21.00
UMID;32230;61.00
TEMP;30519;90.00
VIBR;15480;96.00
UMID;19619;61.00
TEMP;4826;75.00
TEMP;21893;98.00
UMID;26623;11.00
TEMP;17519;29.00
TEMP;32569;59.00
TEMP;23604;40.00
TEMP;26060;84.00
TEMP;14736;14.00
VIBR;22826;33.00
FLUX;4044;85.00
PRES;26529;66.00
UMID;1701;87.00
VIBR;2973;88.00
VIBR;5867;58.00
TEMP;1488;0.00
PRES;20609;85.00
PRES;21730;30.00
VIBR;12243;37.00
PRES;26994;97.00
UMID;25048;0.00
TEMP;11146;48.00
UMID;23862;30.00
FLUX;8930;39.00
PRES;23595;27.00
PRES;9597;86.00
TEMP;22080;66.00
VIBR;26752;72.00
PRES;27125;94.00
PRES;15708;45.00
VIBR;1509;83.00
VIBR;14755;62.00
VIBR;24086;38.00
VIBR;4633;74.00
UMID;9580;64.00
VIBR;8671;36.00
PRES;27775;39.00
VIBR;31955;75.00
UMID;15932;86.00
FLUX;6264;37.00
UMID;26654;93.00
VIBR;6391;95.00
UMID;7909;91.00
FLUX;14373;47.00
VIBR;12811;88.00
PRES;6803;99.00
VIBR;3953;83.00
VIBR;19209;3.00
UMID;17908;24.00
PRES;3837;59.00
VIBR;20716;61.00
VIBR;26349;87.00
FLUX;4038;69.00
TEMP;25508;10.00
FLUX;13361;79.00
PRES;5571;76.00
FLUX;30364;38.00
VIBR;20277;9.00
VIBR;21494;56.00
UMID;18007;10.00
UMID;18668;77.00
VIBR;30961;1.00
PRES;15898;1.00
PRES;343;40.00
FLUX;30191;67.00
UMID;31309;95.00
PRES;6189;78.00
UMID;7813;17.00
TEMP;16464;49.00
TEMP;5835;68.00
UMID;2880;43.00
TEMP;30266;8.00
PRES;22040;38.00
UMID;17943;97.00
TEMP;750;7.00
PRES;19230;35.00
UMID;31193;26.00
VIBR;27749;21.00
PRES;2986;88.00
FLUX;26661;70.00
TEMP;10521;7.00
PRES;23817;86.00
PRES;23627;56.00
UMID;11980;5.00
UMID;27649;82.00
PRES;855;88.00
VIBR;22228;70.00
PRES;4501;15.00
PRES;14917;36.00
UMID;19900;64.00
PRES;3208;52.00
VIBR;14016;93.00
PRES;8534;42.00
VIBR;14109;84.00
FLUX;4397;28.00
PRES;16202;35.00
VIBR;6086;78.00
TEMP;2671;30.00
TEMP;10656;13.00
FLUX;28203;73.00
VIBR;10746;7.00
UMID;15511;66.00
PRES;8601;56.00
PRES;11210;42.00
FLUX;27670;39.00
FLUX;30851;44.00
FLUX;21695;90.00
TEMP;8644;20.00
FLUX;23845;95.00
VIBR;14728;6.00
PRES;14062;51.00
FLUX;27358;26.00
TEMP;10120;31.00
TEMP;4094;35.00
TEMP;26567;32.00
UMID;4934;62.00
TEMP;27297;23.00
PRES;27674;60.00
VIBR;7545;26.00
UMID;25873;1.00
PRES;31167;93.00
VIBR;2827;43.00
UMID;29390;91.00
PRES;15601;22.00
VIBR;15435;72.00
UMID;25175;69.00
TEMP;25720;33.00
FLUX;25398;23.00
VIBR;6963;93.00
TEMP;9590;11.00
PRES;2460;80.00
TEMP;9479;1.00
TEMP;10134;37.00
FLUX;16815;25.00
TEMP;21407;51.00
UMID;10721;14.00
PRES;26289;82.00
PRES;27698;46.00
UMID;24880;95.00
TEMP;16719;10.00
FLUX;28425;1.00
UMID;7799;91.00
PRES;12437;36.00
UMID;9450;59.00
FLUX;17114;84.00
FLUX;7381;78.00
UMID;15674;0.00
FLUX;27283;79.00
UMID;5054;55.00
UMID;25446;57.00
TEMP;21622;48.00
FLUX;8944;78.00
VIBR;23457;41.00
FLUX;5401;79.00
UMID;11679;84.00
PRES;24612;44.00
PRES;30435;33.00
UMID;18711;26.00
UMID;4433;7.00
FLUX;8402;39.00
UMID;11215;1.00
VIBR;21083;74.00
PRES;7162;27.00
TEMP;23379;49.00
PRES;19259;74.00
TEMP;23948;89.00
TEMP;26538;46.00
VIBR;9525;69.00
PRES;22144;80.00
PRES;285;56.00
VIBR;10520;50.00
PRES;13047;94.00
PRES;22173;65.00
UMID;7080;74.00
VIBR;3063;57.00
PRES;11267;24.00
UMID;20645;81.00
PRES;7302;23.00
UMID;23162;44.00
TEMP;3820;63.00
VIBR;881;24.00
FLUX;4786;70.00
UMID;15396;30.00
PRES;8680;85.00
FLUX;23171;8.00
UMID;7647;78.00
PRES;6101;75.00
TEMP;11151;56.00
TEMP;16951;31.00
TEMP;7639;46.00
FLUX;25873;90.00
TEMP;28629;87.00
FLUX;18737;14.00
FLUX;15381;67.00
FLUX;30866;71.00
FLUX;11589;80.00
TEMP;15106;67.00
VIBR;11174;95.00
TEMP;6161;9.00
VIBR;5760;46.00
UMID;8220;77.00
UMID;15164;3.00
VIBR;24912;19.00
PRES;1012;44.00
PRES;20215;15.00
TEMP;5523;40.00
VIBR;20587;84.00
TEMP;23008;74.00
FLUX;31364;68.00
TEMP;19464;18.00
UMID;29024;81.00
UMID;24199;67.00
VIBR;27089;80.00
VIBR;1911;13.00
TEMP;2267;51.00
PRES;31923;99.00
VIBR;17661;17.00
VIBR;31572;53.00
FLUX;16454;13.00
FLUX;11884;69.00
FLUX;9055;83.00
FLUX;30476;45.00
PRES;8464;15.00
PRES;3065;40.00
UMID;18161;8.00
UMID;12701;10.00
UMID;27452;31.00
VIBR;15127;6.00
UMID;12546;77.00
VIBR;11124;1.00
VIBR;4909;26.00
TEMP;14968;86.00
PRES;31771;9.00
FLUX;17030;53.00
UMID;29360;3.00
TEMP;17790;11.00
VIBR;10033;59.00
PRES;21681;70.00
PRES;31050;8.00
TEMP;19513;28.00
UMID;15884;51.00
TEMP;3156;55.00
FLUX;26563;2.00
UMID;15261;62.00
UMID;2807;24.00
TEMP;13100;25.00
UMID;25331;7.00
PRES;4615;91.00
UMID;15784;17.00
TEMP;10097;29.00
VIBR;27083;49.00
UMID;31730;48.00
UMID;13169;88.00
PRES;20273;95.00
TEMP;31398;28.00
PRES;29941;98.00
VIBR;19624;19.00
UMID;9707;63.00
VIBR;29648;99.00
PRES;10496;88.00
FLUX;31571;38.00
UMID;16495;57.00
TEMP;31574;75.00
FLUX;4567;97.00
VIBR;30487;72.00
PRES;25332;16.00
UMID;31248;37.00
PRES;3278;68.00
FLUX;16994;17.00
TEMP;1402;30.00
UMID;30189;2.00
UMID;25797;71.00
UMID;27863;63.00
FLUX;25185;30.00
PRES;22397;96.00
FLUX;3174;1.00
VIBR;16121;96.00
VIBR;27466;66.00
TEMP;26307;18.00
TEMP;1182;34.00
VIBR;15131;56.00
PRES;16430;64.00
VIBR;2876;39.00
PRES;11097;1.00
VIBR;8071;20.00
FLUX;1212;28.00
PRES;6954;68.00
UMID;28289;96.00
FLUX;21997;14.00
TEMP;12278;95.00
PRES;17958;0.00
UMID;7992;6.00
FLUX;31757;66.00
VIBR;12814;69.00
PRES;26340;16.00
PRES;24915;14.00
UMID;29095;61.00
UMID;3197;38.00
PRES;18504;30.00
TEMP;29466;30.00
VIBR;6051;52.00
FLUX;14437;14.00
FLUX;10665;97.00
UMID;18750;55.00
TEMP;11388;36.00
VIBR;30504;84.00
FLUX;3684;25.00
FLUX;15131;51.00
TEMP;29169;20.00
VIBR;26953;56.00
UMID;9381;89.00
VIBR;15151;31.00
TEMP;2031;74.00
FLUX;1922;28.00
VIBR;20336;8.00
VIBR;22489;55.00
TEMP;10424;1.00
UMID;23077;64.00
PRES;8181;52.00
FLUX;85;67.00
VIBR;12888;51.00
UMID;2743;80.00
UMID;18965;96.00
VIBR;18935;83.00
PRES;10569;91.00
VIBR;11210;71.00
UMID;24623;95.00
TEMP;12710;41.00
FLUX;8292;97.00
UMID;21274;45.00
PRES;25136;20.00
TEMP;5532;66.00
FLUX;12810;42.00
VIBR;25067;4.00
PRES;27609;5.00
TEMP;25435;27.00
TEMP;30355;26.00
UMID;6049;59.00
UMID;3666;55.00
TEMP;13810;29.00
FLUX;9207;27.00
PRES;19104;39.00
TEMP;8431;76.00
TEMP;24689;55.00
UMID;17082;39.00
PRES;25445;32.00
TEMP;5441;82.00
VIBR;8362;51.00
VIBR;9245;92.00
FLUX;30181;83.00
FLUX;6751;58.00
UMID;30249;42.00
TEMP;1409;20.00
UMID;5413;0.00
PRES;7030;90.00
PRES;22901;28.00
TEMP;3358;15.00
FLUX;15642;49.00
VIBR;25999;82.00
FLUX;20359;83.00
PRES;3045;28.00
FLUX;28354;32.00
TEMP;159;25.00
VIBR;5514;60.00
FLUX;12466;5.00
UMID;23171;42.00
PRES;2004;30.00
PRES;24788;3.00
PRES;6325;16.00
PRES;13507;45.00
VIBR;3357;86.00
VIBR;28453;35.00
PRES;26914;62.00
FLUX;4295;16.00
TEMP;21498;57.00
FLUX;25374;74.00
TEMP;24086;46.00
PRES;24016;60.00
FLUX;28549;60.00
TEMP;10500;80.00
TEMP;31436;73.00
PRES;25204;53.00
UMID;4032;81.00
FLUX;24501;54.00
FLUX;18177;2.00
VIBR;21049;45.00
PRES;2593;47.00
TEMP;490;65.00
UMID;17828;55.00
PRES;22903;85.00
UMID;26971;96.00
VIBR;19374;8.00
TEMP;4290;66.00
TEMP;15214;70.00
TEMP;4206;25.00
VIBR;6174;75.00
VIBR;18096;6.00
TEMP;24230;23.00
PRES;15601;61.00
PRES;13154;65.00
FLUX;13433;23.00
VIBR;25478;64.00
UMID;29854;20.00
UMID;23786;84.00
PRES;27018;13.00
VIBR;8504;9.00
UMID;10781;62.00
FLUX;30189;87.00
PRES;8347;88.00
UMID;9403;67.00
UMID;9493;75.00
PRES;6175;83.00
FLUX;10719;64.00
FLUX;3657;66.00
VIBR;31088;2.00
FLUX;4273;98.00
TEMP;17007;8.00
FLUX;26858;13.00
PRES;6638;77.00
FLUX;31630;65.00
PRES;1268;39.00
UMID;22617;14.00
FLUX;20972;46.00
FLUX;31443;84.00
PRES;24468;83.00
TEMP;14614;69.00
VIBR;12917;38.00
PRES;18062;59.00
TEMP;15134;56.00
TEMP;3787;39.00
PRES;16009;69.00
UMID;4283;90.00
FLUX;16247;19.00
PRES;23780;86.00
PRES;25260;67.00
TEMP;31099;73.00
FLUX;24903;80.00
TEMP;17769;35.00
FLUX;946;10.00
VIBR;3990;62.00
TEMP;9439;85.00
TEMP;2590;87.00
VIBR;12489;33.00
FLUX;6451;79.00
TEMP;17006;29.00
PRES;19420;75.00
TEMP;17607;87.00
UMID;8405;39.00
TEMP;5988;12.00
TEMP;9265;6.00
TEMP;692;51.00
TEMP;665;84.00
FLUX;4389;75.00
FLUX;30007;28.00
UMID;31130;23.00
VIBR;30126;41.00
TEMP;31985;78.00
VIBR;2993;84.00
VIBR;15244;22.00
UMID;19988;41.00
VIBR;26899;45.00
FLUX;28523;97.00
UMID;13300;19.00
PRES;29336;25.00
UMID;840;44.00
TEMP;32210;53.00
PRES;10529;71.00
FLUX;17167;81.00
FLUX;8306;11.00
VIBR;10962;67.00
PRES;13583;2.00
TEMP;27345;32.00
UMID;22908;17.00
FLUX;1007;91.00
VIBR;16761;5.00
TEMP;23416;41.00
FLUX;27024;79.00
VIBR;20903;18.00
PRES;21276;26.00
FLUX;27610;37.00
TEMP;14711;12.00
VIBR;29446;38.00
FLUX;12365;49.00
VIBR;22339;27.00
FLUX;17487;79.00
PRES;20361;15.00
VIBR;11965;75.00
PRES;6391;14.00
PRES;16756;81.00
FLUX;31544;71.00
TEMP;13450;0.00
UMID;24551;69.00
FLUX;16295;3.00
PRES;26878;71.00
PRES;14474;89.00
UMID;5809;47.00
UMID;7555;26.00
VIBR;18251;79.00
TEMP;19923;42.00
PRES;15325;37.00
VIBR;2849;93.00
TEMP;25324;99.00
FLUX;1678;29.00
TEMP;1622;29.00
PRES;266;60.00
PRES;11305;27.00
FLUX;14844;35.00
TEMP;4646;89.00
VIBR;22621;3.00
FLUX;14880;60.00
PRES;31176;59.00
TEMP;4470;19.00
TEMP;28736;5.00
TEMP;26720;28.00
UMID;17039;88.00
PRES;15812;14.00
TEMP;3211;46.00
TEMP;27337;47.00
FLUX;13229;34.00
VIBR;1382;65.00
FLUX;22962;14.00
VIBR;29602;66.00
PRES;23113;1.00
TEMP;12606;2.00
PRES;16883;75.00
UMID;18427;20.00
UMID;23458;13.00
VIBR;32447;35.00
VIBR;32704;93.00
TEMP;24133;19.00
UMID;2715;34.00
TEMP;27167;52.00
UMID;6511;28.00
UMID;25390;53.00
TEMP;13445;99.00
PRES;9437;16.00
TEMP;12831;85.00
PRES;16578;79.00
TEMP;12587;4.00
PRES;29814;58.00
TEMP;23533;69.00
FLUX;959;26.00
UMID;547;12.00
FLUX;30050;10.00
PRES;22359;15.00
TEMP;15160;68.00
TEMP;3411;51.00
FLUX;32341;12.00
UMID;27632;17.00
UMID;11884;24.00
PRES;16065;21.00
PRES;8115;26.00
VIBR;17989;62.00
UMID;1256;41.00
UMID;7583;56.00
FLUX;31571;85.00
TEMP;1806;85.00
PRES;15579;28.00
PRES;8342;47.00
PRES;28792;27.00
UMID;28568;32.00
TEMP;3000;5.00
PRES;19793;30.00
FLUX;22540;51.00
PRES;22385;30.00
TEMP;1297;39.00
UMID;28492;44.00
FLUX;19742;90.00
VIBR;22357;90.00
TEMP;9138;11.00
TEMP;29150;27.00
UMID;15774;32.00
TEMP;21849;21.00
UMID;4349;27.00
UMID;10629;99.00
VIBR;16215;37.00
FLUX;24149;26.00
TEMP;18053;90.00
VIBR;6257;27.00
FLUX;25900;38.00
UMID;30870;44.00
UMID;26093;2.00
TEMP;31314;43.00
FLUX;4246;59.00
VIBR;23492;36.00
UMID;25345;44.00
PRES;9061;1.00
PRES;31581;74.00
PRES;14864;65.00
VIBR;23573;3.00
VIBR;32444;29.00
VIBR;30102;99.00
VIBR;1698;24.00
FLUX;15517;73.00
UMID;14285;55.00
VIBR;5084;78.00
PRES;25921;56.00
UMID;1549;27.00
TEMP;23357;45.00
UMID;18898;11.00
TEMP;12100;69.00
TEMP;23283;24.00
VIBR;31469;24.00
FLUX;11480;12.00
TEMP;14776;15.00
PRES;10321;98.00
TEMP;8517;56.00
UMID;23307;89.00
FLUX;18641;50.00
